|Run	|Time	|PosX	|PosY
4	4137	1070	1013
4	4138	1071	1013
4	4139	1071	1013
4	4140	1072	1012
4	4141	1073	1012
4	4142	1073	1011
4	4143	1074	1011
4	4144	1075	1010
4	4145	1076	1010
4	4146	1077	1009
4	4147	1076	1009
4	4148	1076	1010
4	4149	1076	1011
4	4150	1075	1011
4	4151	1075	1012
4	4152	1076	1012
4	4153	1076	1012
4	4154	1076	1012
4	4155	1077	1011
4	4156	1077	1011
4	4157	1078	1010
4	4158	1078	1009
4	4159	1079	1008
4	4160	1080	1007
4	4161	1080	1006
4	4162	1080	1005
4	4163	1081	1005
4	4164	1081	1004
4	4165	1080	1003
4	4166	1080	1002
4	4167	1080	1002
4	4168	1081	1002
4	4169	1081	1003
4	4170	1081	1003
4	4171	1081	1002
4	4172	1082	1002
4	4173	1083	1001
4	4174	1084	1000
4	4175	1084	999
4	4176	1084	1000
4	4177	1084	1001
4	4178	1083	1001
4	4179	1084	1001
4	4180	1085	1001
4	4181	1086	1001
4	4182	1087	1001
4	4183	1087	1000
4	4184	1087	999
4	4185	1088	999
4	4186	1089	998
4	4187	1089	997
4	4188	1089	996
4	4189	1090	996
4	4190	1091	996
4	4191	1092	996
4	4192	1092	995
4	4193	1093	995
4	4194	1094	994
4	4195	1095	995
4	4196	1095	994
4	4197	1095	993
4	4198	1096	994
4	4199	1097	995
4	4200	1098	995
4	4201	1099	996
4	4202	1100	996
4	4203	1100	997
4	4204	1100	997
4	4205	1101	997
4	4206	1101	996
4	4207	1101	996
4	4208	1102	996
4	4209	1103	995
4	4210	1103	995
4	4211	1104	995
4	4212	1105	995
4	4213	1106	994
4	4214	1107	994
4	4215	1107	994
4	4216	1108	994
4	4217	1109	994
4	4218	1109	993
4	4219	1109	994
4	4220	1110	993
4	4221	1110	992
4	4222	1110	991
4	4223	1111	992
4	4224	1111	992
4	4225	1111	992
4	4226	1112	991
4	4227	1112	992
4	4228	1113	991
4	4229	1113	990
4	4230	1114	991
4	4231	1115	992
4	4232	1116	992
4	4233	1116	991
4	4234	1117	990
4	4235	1118	991
4	4236	1119	992
4	4237	1120	992
4	4238	1121	993
4	4239	1122	994
4	4240	1123	994
4	4241	1124	993
4	4242	1125	993
4	4243	1126	992
4	4244	1126	992
4	4245	1126	993
4	4246	1126	993
4	4247	1127	994
4	4248	1128	994
4	4249	1128	993
4	4250	1129	993
4	4251	1129	994
4	4252	1130	995
4	4253	1129	994
4	4254	1130	993
4	4255	1130	993
4	4256	1131	993
4	4257	1131	993
4	4258	1131	993
4	4259	1132	994
4	4260	1133	994
4	4261	1132	994
4	4262	1133	993
4	4263	1133	994
4	4264	1133	994
4	4265	1133	995
4	4266	1134	995
4	4267	1135	994
4	4268	1135	994
4	4269	1135	994
4	4270	1135	994
4	4271	1136	995
4	4272	1137	995
4	4273	1138	995
4	4274	1139	996
4	4275	1139	996
4	4276	1140	995
4	4277	1141	995
4	4278	1141	995
4	4279	1142	996
4	4280	1143	995
4	4281	1143	995
4	4282	1143	995
4	4283	1143	995
4	4284	1143	994
4	4285	1144	995
4	4286	1144	995
4	4287	1144	996
4	4288	1145	996
4	4289	1146	996
4	4290	1147	996
4	4291	1146	997
4	4292	1146	997
4	4293	1147	996
4	4294	1148	996
4	4295	1148	996
4	4296	1149	996
4	4297	1148	996
4	4298	1149	996
4	4299	1150	996
4	4300	1150	996
4	4301	1151	997
4	4302	1151	998
4	4303	1152	997
4	4304	1152	997
4	4305	1153	998
4	4306	1154	997
4	4307	1155	997
4	4308	1156	996
4	4309	1157	995
4	4310	1158	995
4	4311	1159	995
4	4312	1159	995
4	4313	1160	996
4	4314	1161	996
4	4315	1162	996
4	4316	1163	996
4	4317	1162	995
4	4318	1163	995
4	4319	1163	994
4	4320	1164	995
4	4321	1164	994
4	4322	1164	994
4	4323	1165	995
4	4324	1166	995
4	4325	1166	994
4	4326	1166	995
4	4327	1167	996
4	4328	1167	996
4	4329	1168	996
4	4330	1167	997
4	4331	1168	996
4	4332	1168	996
4	4333	1168	996
4	4334	1169	997
4	4335	1170	997
4	4336	1171	996
4	4337	1171	995
4	4338	1171	995
4	4339	1172	995
4	4340	1173	996
4	4341	1173	996
4	4342	1173	997
4	4343	1172	997
4	4344	1173	997
4	4345	1173	996
4	4346	1173	995
4	4347	1174	996
4	4348	1173	996
4	4349	1174	996
4	4350	1174	996
4	4351	1175	995
4	4352	1175	994
4	4353	1176	993
4	4354	1177	993
4	4355	1178	992
4	4356	1179	992
4	4357	1180	992
4	4358	1181	992
4	4359	1181	993
4	4360	1182	993
4	4361	1182	992
4	4362	1181	992
4	4363	1181	993
4	4364	1182	993
4	4365	1183	993
4	4366	1183	992
4	4367	1184	992
4	4368	1185	992
4	4369	1185	993
4	4370	1186	993
4	4371	1187	994
4	4372	1187	995
4	4373	1188	995
4	4374	1188	994
4	4375	1189	995
4	4376	1190	996
4	4377	1190	996
4	4378	1191	997
4	4379	1191	997
4	4380	1191	998
4	4381	1192	998
4	4382	1192	999
4	4383	1193	999
4	4384	1193	998
4	4385	1194	999
4	4386	1195	999
4	4387	1196	999
4	4388	1196	999
4	4389	1197	999
4	4390	1198	998
4	4391	1199	997
4	4392	1200	998
4	4393	1201	997
4	4394	1202	997
4	4395	1203	997
4	4396	1204	998
4	4397	1204	998
4	4398	1204	998
4	4399	1205	998
4	4400	1206	998
4	4401	1206	998
4	4402	1205	998
4	4403	1205	997
4	4404	1206	997
4	4405	1206	996
4	4406	1206	997
4	4407	1207	996
4	4408	1208	997
4	4409	1207	998
4	4410	1207	998
4	4411	1208	997
4	4412	1209	998
4	4413	1208	998
4	4414	1209	997
4	4415	1210	997
4	4416	1211	997
4	4417	1212	997
4	4418	1212	997
4	4419	1213	997
4	4420	1214	996
4	4421	1215	997
4	4422	1216	998
4	4423	1217	998
4	4424	1218	998
4	4425	1219	997
4	4426	1219	998
4	4427	1220	997
4	4428	1219	998
4	4429	1220	998
4	4430	1221	998
4	4431	1222	999
4	4432	1222	999
4	4433	1222	998
4	4434	1222	997
4	4435	1222	998
4	4436	1223	998
4	4437	1223	998
4	4438	1224	999
4	4439	1225	998
4	4440	1226	998
4	4441	1225	998
4	4442	1226	999
4	4443	1227	998
4	4444	1228	998
4	4445	1228	999
4	4446	1228	999
4	4447	1228	999
4	4448	1229	1000
4	4449	1230	1000
4	4450	1231	1000
4	4451	1231	999
4	4452	1231	1000
4	4453	1232	999
4	4454	1233	999
4	4455	1234	999
4	4456	1235	1000
4	4457	1235	1000
4	4458	1236	999
4	4459	1237	999
4	4460	1237	1000
4	4461	1238	1000
4	4462	1238	999
4	4463	1237	999
4	4464	1238	999
4	4465	1239	998
4	4466	1240	999
4	4467	1240	998
4	4468	1240	998
4	4469	1241	998
4	4470	1242	999
4	4471	1242	998
4	4472	1243	998
4	4473	1244	998
4	4474	1245	998
4	4475	1245	997
4	4476	1246	998
4	4477	1246	998
4	4478	1247	998
4	4479	1248	997
4	4480	1249	996
4	4481	1249	996
4	4482	1250	997
4	4483	1250	997
4	4484	1251	997
4	4485	1250	996
4	4486	1249	997
4	4487	1250	998
4	4488	1250	998
4	4489	1251	998
4	4490	1251	999
4	4491	1252	998
4	4492	1252	998
4	4493	1253	999
4	4494	1252	999
4	4495	1253	999
4	4496	1253	999
4	4497	1254	998
4	4498	1254	998
4	4499	1254	998
4	4500	1255	998
4	4501	1256	998
4	4502	1257	999
4	4503	1258	998
4	4504	1258	998
4	4505	1258	999
4	4506	1258	999
4	4507	1258	999
4	4508	1258	999
4	4509	1259	1000
4	4510	1259	1000
4	4511	1260	1000
4	4512	1261	1000
4	4513	1262	1000
4	4514	1262	1000
4	4515	1262	999
4	4516	1262	998
4	4517	1262	997
4	4518	1261	997
4	4519	1262	996
4	4520	1263	997
4	4521	1263	998
4	4522	1262	998
4	4523	1262	998
4	4524	1263	998
4	4525	1264	999
4	4526	1265	999
4	4527	1265	998
4	4528	1266	999
4	4529	1266	998
4	4530	1266	999
4	4531	1266	998
4	4532	1267	997
4	4533	1267	997
4	4534	1268	998
4	4535	1269	998
4	4536	1270	997
4	4537	1271	996
4	4538	1272	996
4	4539	1273	997
4	4540	1274	997
4	4541	1274	998
4	4542	1275	999
4	4543	1276	999
4	4544	1277	999
4	4545	1278	1000
4	4546	1278	1000
4	4547	1279	1001
4	4548	1279	1002
4	4549	1280	1002
4	4550	1281	1001
4	4551	1282	1001
4	4552	1283	1000
4	4553	1284	999
4	4554	1285	999
4	4555	1286	1000
4	4556	1286	1000
4	4557	1286	999
4	4558	1287	1000
4	4559	1288	999
4	4560	1288	998
4	4561	1288	998
4	4562	1289	998
4	4563	1290	998
4	4564	1291	997
4	4565	1291	996
4	4566	1291	995
4	4567	1291	996
4	4568	1291	997
4	4569	1291	996
4	4570	1292	997
4	4571	1292	997
4	4572	1292	996
4	4573	1293	996
4	4574	1293	996
4	4575	1294	996
4	4576	1295	996
4	4577	1295	997
4	4578	1295	998
4	4579	1295	998
4	4580	1295	998
4	4581	1294	998
4	4582	1295	998
4	4583	1295	998
4	4584	1296	999
4	4585	1296	998
4	4586	1297	997
4	4587	1297	997
4	4588	1297	996
4	4589	1298	997
4	4590	1299	996
4	4591	1300	995
4	4592	1300	995
4	4593	1301	996
4	4594	1302	996
4	4595	1303	997
4	4596	1303	996
4	4597	1304	995
4	4598	1305	995
4	4599	1306	995
4	4600	1307	996
4	4601	1308	996
4	4602	1309	995
4	4603	1309	995
4	4604	1310	996
4	4605	1310	996
4	4606	1310	995
4	4607	1310	996
4	4608	1311	997
4	4609	1312	997
4	4610	1313	996
4	4611	1313	996
4	4612	1313	996
4	4613	1314	997
4	4614	1314	997
4	4615	1314	997
4	4616	1315	996
4	4617	1316	996
4	4618	1317	996
4	4619	1317	995
4	4620	1317	995
4	4621	1318	995
4	4622	1319	994
4	4623	1320	993
4	4624	1321	993
4	4625	1322	994
4	4626	1322	994
4	4627	1323	994
4	4628	1324	994
4	4629	1324	993
4	4630	1325	993
4	4631	1325	994
4	4632	1325	995
4	4633	1325	995
4	4634	1326	995
4	4635	1327	995
4	4636	1328	995
4	4637	1329	995
4	4638	1329	994
4	4639	1329	994
4	4640	1329	994
4	4641	1330	994
4	4642	1330	994
4	4643	1330	993
4	4644	1331	993
4	4645	1332	994
4	4646	1333	994
4	4647	1332	994
4	4648	1333	994
4	4649	1333	994
4	4650	1334	995
4	4651	1335	994
4	4652	1336	995
4	4653	1337	995
4	4654	1338	995
4	4655	1339	995
4	4656	1339	996
4	4657	1340	995
4	4658	1340	996
4	4659	1341	997
4	4660	1342	997
4	4661	1343	998
4	4662	1343	997
4	4663	1344	998
4	4664	1344	998
4	4665	1343	998
4	4666	1343	998
4	4667	1344	998
4	4668	1345	997
4	4669	1346	997
4	4670	1346	996
4	4671	1347	996
4	4672	1348	997
4	4673	1349	996
4	4674	1350	996
4	4675	1351	996
4	4676	1352	996
4	4677	1353	996
4	4678	1353	997
4	4679	1354	997
4	4680	1354	998
4	4681	1354	998
4	4682	1355	998
4	4683	1355	999
4	4684	1356	998
4	4685	1356	997
4	4686	1356	997
4	4687	1357	996
4	4688	1357	996
4	4689	1357	996
4	4690	1358	996
4	4691	1358	996
4	4692	1359	997
4	4693	1359	996
4	4694	1359	997
4	4695	1360	998
4	4696	1360	998
4	4697	1360	999
4	4698	1360	999
4	4699	1360	999
4	4700	1360	998
4	4701	1361	998
4	4702	1362	998
4	4703	1363	997
4	4704	1363	997
4	4705	1363	996
4	4706	1364	996
4	4707	1363	997
4	4708	1364	997
4	4709	1364	996
4	4710	1364	995
4	4711	1365	995
4	4712	1365	995
4	4713	1366	995
4	4714	1366	996
4	4715	1367	997
4	4716	1367	997
4	4717	1367	997
4	4718	1368	997
4	4719	1368	996
4	4720	1368	996
4	4721	1369	996
4	4722	1370	996
4	4723	1371	997
4	4724	1372	998
4	4725	1373	998
4	4726	1374	998
4	4727	1375	998
4	4728	1376	998
4	4729	1377	998
4	4730	1378	998
4	4731	1379	999
4	4732	1380	999
4	4733	1381	1000
4	4734	1382	1000
4	4735	1382	1001
4	4736	1383	1002
4	4737	1384	1001
4	4738	1385	1002
4	4739	1384	1003
4	4740	1385	1004
4	4741	1386	1005
4	4742	1386	1004
4	4743	1386	1005
4	4744	1386	1006
4	4745	1386	1005
4	4746	1387	1005
4	4747	1387	1006
4	4748	1388	1006
4	4749	1389	1005
4	4750	1389	1005
4	4751	1389	1004
4	4752	1389	1005
4	4753	1389	1006
4	4754	1389	1007
4	4755	1390	1007
4	4756	1390	1008
4	4757	1391	1008
4	4758	1391	1008
4	4759	1392	1009
4	4760	1393	1009
4	4761	1394	1009
4	4762	1395	1010
4	4763	1395	1010
4	4764	1395	1009
4	4765	1396	1009
4	4766	1396	1009
4	4767	1397	1008
4	4768	1397	1007
4	4769	1398	1007
4	4770	1399	1006
4	4771	1399	1005
4	4772	1399	1005
4	4773	1400	1005
4	4774	1400	1006
4	4775	1400	1005
4	4776	1400	1005
4	4777	1400	1004
4	4778	1400	1004
4	4779	1401	1004
4	4780	1400	1004
4	4781	1400	1004
4	4782	1401	1005
4	4783	1402	1005
4	4784	1403	1005
4	4785	1402	1004
4	4786	1402	1005
4	4787	1403	1006
4	4788	1404	1006
4	4789	1405	1007
4	4790	1405	1007
4	4791	1405	1008
4	4792	1405	1009
4	4793	1406	1008
4	4794	1406	1008
4	4795	1407	1007
4	4796	1407	1007
4	4797	1407	1008
4	4798	1407	1007
4	4799	1408	1008
4	4800	1408	1007
4	4801	1409	1007
4	4802	1410	1007
4	4803	1411	1007
4	4804	1412	1006
4	4805	1413	1005
4	4806	1413	1004
4	4807	1413	1004
4	4808	1414	1004
4	4809	1415	1003
4	4810	1416	1003
4	4811	1415	1004
4	4812	1415	1004
4	4813	1416	1003
4	4814	1417	1004
4	4815	1417	1003
4	4816	1418	1003
4	4817	1418	1003
4	4818	1418	1004
4	4819	1419	1004
4	4820	1419	1005
4	4821	1419	1004
4	4822	1420	1005
4	4823	1421	1006
4	4824	1422	1006
4	4825	1422	1005
4	4826	1423	1006
4	4827	1424	1005
4	4828	1424	1005
4	4829	1425	1004
4	4830	1426	1004
4	4831	1427	1004
4	4832	1428	1004
4	4833	1429	1004
4	4834	1430	1004
4	4835	1431	1005
4	4836	1432	1005
4	4837	1432	1005
4	4838	1432	1004
4	4839	1431	1004
4	4840	1431	1005
4	4841	1432	1004
4	4842	1433	1003
4	4843	1434	1004
4	4844	1434	1003
4	4845	1435	1003
4	4846	1436	1002
4	4847	1436	1002
4	4848	1437	1002
4	4849	1438	1002
4	4850	1437	1003
4	4851	1438	1003
4	4852	1439	1002
4	4853	1440	1003
4	4854	1441	1004
4	4855	1442	1003
4	4856	1442	1004
4	4857	1443	1004
4	4858	1444	1003
4	4859	1445	1004
4	4860	1446	1004
4	4861	1447	1005
4	4862	1447	1004
4	4863	1448	1005
4	4864	1449	1004
4	4865	1449	1004
4	4866	1449	1004
4	4867	1450	1004
4	4868	1449	1005
4	4869	1450	1006
4	4870	1451	1007
4	4871	1451	1007
4	4872	1452	1006
4	4873	1451	1006
4	4874	1451	1007
4	4875	1451	1007
4	4876	1450	1007
4	4877	1450	1007
4	4878	1451	1006
4	4879	1452	1007
4	4880	1452	1007
4	4881	1453	1007
4	4882	1454	1008
4	4883	1455	1009
4	4884	1456	1010
4	4885	1456	1009
4	4886	1457	1009
4	4887	1458	1008
4	4888	1457	1008
4	4889	1458	1008
4	4890	1459	1007
4	4891	1459	1008
4	4892	1460	1007
4	4893	1461	1007
4	4894	1462	1007
4	4895	1463	1008
4	4896	1464	1008
4	4897	1465	1008
4	4898	1465	1009
4	4899	1466	1009
4	4900	1467	1008
4	4901	1467	1008
4	4902	1466	1008
4	4903	1466	1009
4	4904	1466	1010
4	4905	1467	1010
4	4906	1468	1010
4	4907	1468	1009
4	4908	1469	1009
4	4909	1470	1008
4	4910	1471	1008
4	4911	1472	1009
4	4912	1472	1009
4	4913	1473	1010
4	4914	1473	1010
4	4915	1474	1011
4	4916	1475	1012
4	4917	1476	1012
4	4918	1477	1012
4	4919	1477	1012
4	4920	1478	1012
4	4921	1478	1013
4	4922	1479	1013
4	4923	1478	1013
4	4924	1479	1013
4	4925	1480	1013
4	4926	1481	1012
4	4927	1481	1013
4	4928	1481	1013
4	4929	1482	1013
4	4930	1483	1012
4	4931	1484	1012
4	4932	1485	1012
4	4933	1486	1011
4	4934	1487	1011
4	4935	1488	1010
4	4936	1489	1010
4	4937	1490	1010
4	4938	1491	1011
4	4939	1492	1011
4	4940	1493	1011
4	4941	1494	1010
4	4942	1494	1010
4	4943	1495	1010
4	4944	1495	1010
4	4945	1496	1011
4	4946	1497	1010
4	4947	1498	1010
4	4948	1498	1009
4	4949	1498	1009
4	4950	1499	1010
4	4951	1499	1011
4	4952	1500	1012
4	4953	1501	1012
4	4954	1502	1012
4	4955	1502	1011
4	4956	1501	1012
4	4957	1501	1011
4	4958	1502	1011
4	4959	1503	1012
4	4960	1504	1012
4	4961	1505	1012
4	4962	1506	1013
4	4963	1507	1013
4	4964	1508	1012
4	4965	1509	1012
4	4966	1509	1012
4	4967	1509	1011
4	4968	1509	1012
4	4969	1510	1011
4	4970	1510	1011
4	4971	1511	1010
4	4972	1510	1010
4	4973	1511	1010
4	4974	1512	1009
4	4975	1513	1010
4	4976	1513	1009
4	4977	1512	1010
4	4978	1512	1010
4	4979	1513	1010
4	4980	1514	1011
4	4981	1515	1012
4	4982	1515	1013
4	4983	1516	1013
4	4984	1516	1012
4	4985	1517	1012
4	4986	1516	1011
4	4987	1517	1011
4	4988	1518	1011
4	4989	1518	1012
4	4990	1518	1013
4	4991	1519	1012
4	4992	1520	1012
4	4993	1520	1011
4	4994	1520	1010
4	4995	1521	1009
4	4996	1522	1010
4	4997	1523	1009
4	4998	1524	1008
4	4999	1524	1008
4	5000	1525	1007
5	5001	1001	1000
5	5002	1001	1000
5	5003	1002	999
5	5004	1003	1000
5	5005	1003	999
5	5006	1003	998
5	5007	1004	998
5	5008	1005	997
5	5009	1005	998
5	5010	1006	997
5	5011	1007	996
5	5012	1007	996
5	5013	1008	996
5	5014	1009	995
5	5015	1010	994
5	5016	1010	995
5	5017	1010	994
5	5018	1011	995
5	5019	1012	994
5	5020	1012	995
5	5021	1013	994
5	5022	1013	993
5	5023	1014	992
5	5024	1015	992
5	5025	1016	992
5	5026	1017	992
5	5027	1017	993
5	5028	1018	993
5	5029	1019	993
5	5030	1020	993
5	5031	1020	993
5	5032	1021	993
5	5033	1021	993
5	5034	1021	994
5	5035	1022	994
5	5036	1023	993
5	5037	1024	994
5	5038	1025	994
5	5039	1026	994
5	5040	1027	993
5	5041	1027	992
5	5042	1027	993
5	5043	1028	992
5	5044	1029	992
5	5045	1029	992
5	5046	1029	993
5	5047	1029	994
5	5048	1030	994
5	5049	1031	994
5	5050	1031	994
5	5051	1031	994
5	5052	1031	994
5	5053	1032	995
5	5054	1033	994
5	5055	1034	994
5	5056	1034	993
5	5057	1035	993
5	5058	1036	992
5	5059	1037	991
5	5060	1038	990
5	5061	1038	989
5	5062	1039	989
5	5063	1040	989
5	5064	1041	990
5	5065	1042	991
5	5066	1043	992
5	5067	1043	991
5	5068	1044	991
5	5069	1045	992
5	5070	1046	992
5	5071	1047	991
5	5072	1047	991
5	5073	1047	991
5	5074	1048	990
5	5075	1049	990
5	5076	1050	990
5	5077	1051	991
5	5078	1052	991
5	5079	1053	991
5	5080	1054	990
5	5081	1055	991
5	5082	1055	991
5	5083	1056	992
5	5084	1056	992
5	5085	1057	993
5	5086	1057	992
5	5087	1058	991
5	5088	1059	992
5	5089	1060	992
5	5090	1061	991
5	5091	1062	990
5	5092	1063	991
5	5093	1064	991
5	5094	1064	992
5	5095	1063	993
5	5096	1064	992
5	5097	1065	993
5	5098	1064	994
5	5099	1063	995
5	5100	1063	994
5	5101	1064	994
5	5102	1065	995
5	5103	1065	995
5	5104	1065	996
5	5105	1065	996
5	5106	1066	995
5	5107	1066	995
5	5108	1066	995
5	5109	1067	996
5	5110	1068	995
5	5111	1069	995
5	5112	1069	996
5	5113	1069	997
5	5114	1070	997
5	5115	1070	998
5	5116	1071	997
5	5117	1072	998
5	5118	1073	998
5	5119	1072	997
5	5120	1073	997
5	5121	1074	996
5	5122	1074	996
5	5123	1075	997
5	5124	1075	998
5	5125	1076	999
5	5126	1077	1000
5	5127	1078	1001
5	5128	1079	1002
5	5129	1080	1001
5	5130	1081	1000
5	5131	1081	1000
5	5132	1082	999
5	5133	1083	999
5	5134	1084	999
5	5135	1085	1000
5	5136	1085	1000
5	5137	1086	1000
5	5138	1087	1000
5	5139	1087	1000
5	5140	1087	1001
5	5141	1087	1002
5	5142	1087	1001
5	5143	1088	1000
5	5144	1088	1000
5	5145	1088	1000
5	5146	1089	1000
5	5147	1089	1001
5	5148	1089	1001
5	5149	1090	1001
5	5150	1091	1000
5	5151	1092	1000
5	5152	1093	1001
5	5153	1094	1000
5	5154	1095	1000
5	5155	1094	999
5	5156	1094	1000
5	5157	1095	1000
5	5158	1096	999
5	5159	1096	998
5	5160	1097	997
5	5161	1097	998
5	5162	1098	998
5	5163	1098	998
5	5164	1099	998
5	5165	1099	998
5	5166	1100	998
5	5167	1100	998
5	5168	1101	999
5	5169	1101	999
5	5170	1102	1000
5	5171	1102	1001
5	5172	1102	1001
5	5173	1103	1001
5	5174	1104	1002
5	5175	1105	1002
5	5176	1106	1003
5	5177	1107	1003
5	5178	1108	1003
5	5179	1108	1003
5	5180	1109	1004
5	5181	1109	1005
5	5182	1110	1004
5	5183	1111	1004
5	5184	1112	1004
5	5185	1112	1004
5	5186	1113	1003
5	5187	1114	1004
5	5188	1115	1004
5	5189	1115	1005
5	5190	1116	1006
5	5191	1116	1007
5	5192	1117	1006
5	5193	1118	1006
5	5194	1119	1005
5	5195	1118	1005
5	5196	1118	1005
5	5197	1119	1006
5	5198	1120	1006
5	5199	1121	1006
5	5200	1122	1006
5	5201	1123	1007
5	5202	1124	1006
5	5203	1124	1007
5	5204	1124	1008
5	5205	1125	1009
5	5206	1126	1008
5	5207	1126	1008
5	5208	1126	1009
5	5209	1127	1008
5	5210	1126	1008
5	5211	1125	1009
5	5212	1126	1010
5	5213	1127	1010
5	5214	1127	1010
5	5215	1127	1011
5	5216	1127	1012
5	5217	1127	1012
5	5218	1127	1011
5	5219	1128	1011
5	5220	1129	1012
5	5221	1128	1012
5	5222	1129	1011
5	5223	1130	1011
5	5224	1131	1012
5	5225	1132	1012
5	5226	1131	1012
5	5227	1132	1011
5	5228	1133	1011
5	5229	1134	1011
5	5230	1135	1011
5	5231	1136	1010
5	5232	1136	1010
5	5233	1137	1010
5	5234	1136	1011
5	5235	1136	1011
5	5236	1136	1010
5	5237	1136	1010
5	5238	1136	1010
5	5239	1137	1010
5	5240	1137	1009
5	5241	1138	1009
5	5242	1138	1009
5	5243	1139	1008
5	5244	1140	1009
5	5245	1141	1010
5	5246	1142	1010
5	5247	1143	1011
5	5248	1144	1010
5	5249	1145	1010
5	5250	1145	1010
5	5251	1145	1010
5	5252	1146	1010
5	5253	1147	1010
5	5254	1148	1011
5	5255	1148	1010
5	5256	1148	1010
5	5257	1149	1010
5	5258	1150	1010
5	5259	1151	1010
5	5260	1152	1011
5	5261	1153	1011
5	5262	1153	1010
5	5263	1154	1009
5	5264	1154	1009
5	5265	1154	1009
5	5266	1153	1009
5	5267	1154	1010
5	5268	1155	1010
5	5269	1156	1009
5	5270	1157	1010
5	5271	1158	1010
5	5272	1159	1010
5	5273	1160	1009
5	5274	1160	1009
5	5275	1161	1009
5	5276	1161	1008
5	5277	1162	1009
5	5278	1163	1010
5	5279	1163	1010
5	5280	1163	1010
5	5281	1163	1010
5	5282	1164	1010
5	5283	1165	1010
5	5284	1166	1009
5	5285	1167	1009
5	5286	1168	1008
5	5287	1169	1008
5	5288	1170	1008
5	5289	1170	1008
5	5290	1170	1008
5	5291	1171	1008
5	5292	1172	1008
5	5293	1173	1009
5	5294	1173	1010
5	5295	1172	1010
5	5296	1172	1009
5	5297	1172	1008
5	5298	1173	1007
5	5299	1174	1008
5	5300	1175	1007
5	5301	1176	1007
5	5302	1177	1008
5	5303	1177	1009
5	5304	1178	1009
5	5305	1178	1008
5	5306	1178	1008
5	5307	1179	1009
5	5308	1180	1009
5	5309	1181	1008
5	5310	1182	1008
5	5311	1182	1008
5	5312	1182	1009
5	5313	1183	1009
5	5314	1184	1009
5	5315	1185	1009
5	5316	1186	1009
5	5317	1186	1010
5	5318	1187	1009
5	5319	1187	1008
5	5320	1187	1009
5	5321	1188	1010
5	5322	1188	1009
5	5323	1188	1009
5	5324	1189	1008
5	5325	1190	1008
5	5326	1191	1008
5	5327	1190	1008
5	5328	1190	1008
5	5329	1191	1008
5	5330	1192	1008
5	5331	1193	1008
5	5332	1192	1008
5	5333	1193	1008
5	5334	1193	1009
5	5335	1194	1010
5	5336	1195	1009
5	5337	1196	1009
5	5338	1197	1009
5	5339	1198	1009
5	5340	1199	1008
5	5341	1200	1008
5	5342	1200	1007
5	5343	1200	1006
5	5344	1201	1006
5	5345	1202	1005
5	5346	1202	1005
5	5347	1202	1006
5	5348	1202	1006
5	5349	1202	1005
5	5350	1202	1005
5	5351	1203	1004
5	5352	1203	1003
5	5353	1204	1003
5	5354	1204	1003
5	5355	1205	1004
5	5356	1206	1004
5	5357	1207	1005
5	5358	1208	1005
5	5359	1209	1006
5	5360	1209	1005
5	5361	1209	1005
5	5362	1210	1004
5	5363	1211	1003
5	5364	1211	1004
5	5365	1212	1004
5	5366	1212	1005
5	5367	1213	1005
5	5368	1214	1006
5	5369	1215	1005
5	5370	1215	1005
5	5371	1215	1006
5	5372	1216	1006
5	5373	1216	1007
5	5374	1217	1008
5	5375	1218	1007
5	5376	1219	1007
5	5377	1219	1007
5	5378	1220	1006
5	5379	1220	1007
5	5380	1221	1008
5	5381	1222	1009
5	5382	1222	1009
5	5383	1222	1009
5	5384	1221	1009
5	5385	1220	1008
5	5386	1221	1008
5	5387	1221	1008
5	5388	1222	1008
5	5389	1222	1008
5	5390	1223	1008
5	5391	1223	1008
5	5392	1222	1007
5	5393	1222	1007
5	5394	1222	1007
5	5395	1223	1006
5	5396	1223	1006
5	5397	1224	1005
5	5398	1224	1004
5	5399	1224	1004
5	5400	1224	1003
5	5401	1225	1003
5	5402	1225	1002
5	5403	1226	1001
5	5404	1227	1001
5	5405	1228	1001
5	5406	1229	1002
5	5407	1230	1003
5	5408	1231	1003
5	5409	1231	1003
5	5410	1231	1003
5	5411	1232	1002
5	5412	1232	1002
5	5413	1231	1002
5	5414	1232	1002
5	5415	1232	1002
5	5416	1233	1002
5	5417	1233	1003
5	5418	1234	1004
5	5419	1235	1004
5	5420	1236	1004
5	5421	1237	1003
5	5422	1238	1003
5	5423	1238	1004
5	5424	1239	1004
5	5425	1240	1005
5	5426	1240	1005
5	5427	1241	1004
5	5428	1241	1004
5	5429	1241	1004
5	5430	1242	1005
5	5431	1243	1006
5	5432	1244	1007
5	5433	1244	1006
5	5434	1244	1005
5	5435	1245	1005
5	5436	1245	1005
5	5437	1246	1005
5	5438	1246	1005
5	5439	1247	1004
5	5440	1247	1004
5	5441	1246	1005
5	5442	1247	1005
5	5443	1247	1005
5	5444	1248	1006
5	5445	1249	1005
5	5446	1249	1005
5	5447	1250	1006
5	5448	1250	1006
5	5449	1250	1006
5	5450	1251	1006
5	5451	1251	1006
5	5452	1251	1006
5	5453	1251	1007
5	5454	1251	1007
5	5455	1252	1007
5	5456	1251	1008
5	5457	1252	1008
5	5458	1252	1008
5	5459	1252	1007
5	5460	1253	1007
5	5461	1254	1007
5	5462	1255	1008
5	5463	1255	1009
5	5464	1256	1009
5	5465	1256	1010
5	5466	1255	1009
5	5467	1255	1009
